Entity,Code,Year,Human Development Index,Population,Agriculture per capita,Land-use change and forestry per capita,Waste per capita,Buildings per capita,Industry per capita,Manufacturing and construction per capita,Transport per capita,Electricity and heat per capita,Fugitive emissions per capita,Other fuel combustion per capita,Aviation and shipping per capita,Total emissions per capita
Australia,AUS,2019,0.947,25482714.0,5.131321255655893,0.0831936504094501,0.5309481556791792,0.5415435734200055,0.6467129050696876,1.567729402762987,3.904607648934097,8.90996147427625,2.692413374807723,0.2499733741076401,0.6953733421016302,24.95377815722454
Australia,AUS,2020,0.95,25743787.0,4.229758426761378,-0.2649182888282909,0.5127450751515308,0.5492587395941397,0.6393775321400849,1.535127679544583,3.6039763691332594,8.5585698794043,2.510897095287496,0.2198588731331563,0.5399361018641119,22.634587483185747
Australia,AUS,2021,0.954,25956417.0,4.936351885547223,-0.4326483119761868,0.5123973774962854,0.5463003618719795,0.6626492400703842,1.569168810934113,3.4588749286929703,8.157520354215299,2.2275801779575355,0.2993479415899351,0.1980242496489404,22.13556701604848
Australia,AUS,2022,0.952,26200987.0,5.046374779698184,-0.4282281427031737,0.5121944451939922,0.5343310158506624,0.6786003901303412,1.5476516209103115,3.488418203482182,7.818789421940479,2.1190041428591986,0.2782337932536664,0.2786154582649882,21.873985128880832
Australia,AUS,2023,0.958,26451126.0,8.113076169233779,-0.4026293625458515,0.5126435827344363,0.5088630253396396,0.6971347836005166,1.5201621284477644,3.74426404380668,7.5316264419140415,2.1518932691182977,0.2601023487620149,0.4487521627623716,25.08588859317369
Austria,AUT,1990,0.832,7679627.0,1.336002386574244,-1.536532959217941,0.5599230275116226,1.6602368839007415,0.579455226145749,1.2487585660084792,1.8217030592761865,2.602991004641241,0.0872438205657644,0.1679769082534868,0.119797484955975,8.647555408615549
Austria,AUT,1991,0.835,7757140.0,1.3162067463008271,-1.5211791974877338,0.5646410919488368,1.834438981377157,0.58526725055884,1.308471936822076,1.9917134407784312,2.685268024039788,0.0657458805693851,0.1624309990537749,0.1314917611387702,9.124496915100153
Austria,AUT,1992,0.841,7842715.0,1.2712434405687316,-1.5045810028797426,0.5533797925845833,1.7187925354931295,0.5087523899567943,1.1756132920806124,1.9725311961482723,2.2441208178545318,0.0701287755579541,0.154283306227499,0.1402575511159082,8.304522094708274
Austria,AUT,1993,0.845,7907492.0,1.2140385345947868,-1.4922556987727589,0.5437880936205816,1.673096855488441,0.4868800373114509,1.1975984294388158,1.9740772421900648,2.243442042053283,0.0670250440974205,0.1403732055625222,0.1466963229302034,8.194760108514812
Austria,AUT,1994,0.851,7938157.0,1.1954915983647083,-1.4864911338992162,0.5253108498609942,1.5368806638619017,0.5114537291212558,1.1753357863796343,1.9740098362881964,2.426255867703297,0.047870053464551,0.1310126519291568,0.1536880663861901,8.190817969460669
Austria,AUT,1995,0.856,7950322.0,1.1383186743882827,-1.4854744248094605,0.500608654592858,1.681692892438822,0.4829993049338127,1.2301388547533043,1.9986611863016368,2.6175040457480843,0.0477968062174085,0.134585743822703,0.1710622538307253,8.517893992218177
Austria,AUT,1996,0.861,7960917.0,1.1355475757378202,-1.4834974413123514,0.4723073987582084,1.861594587658683,0.5011985428311839,1.242319195137947,2.2020076330402643,2.6856202620878977,0.0452209211577008,0.1369189001719274,0.1884205048237533,8.987658080093034
Austria,AUT,1997,0.865,7969804.0,1.1242434569281754,-1.4818432172234095,0.4504502243718917,1.6587609933694731,0.5182059684278308,1.3864832811446806,2.079097553716503,2.7441076342655357,0.0439157600362568,0.1367662241129142,0.1957388161616019,8.855926695311453
Austria,AUT,1998,0.87,7978465.0,1.0967021851947711,-1.4802346065314569,0.4336673783741609,1.658213704014494,0.4762820918560149,1.3010021351224828,2.345062615427905,2.630831870541514,0.0451214613337277,0.13661775792712,0.2042999499277116,8.847566543188446
Austria,AUT,1999,0.874,7993894.0,1.0858287588001545,-1.4761266536684123,0.4153169906931465,1.7188118831698294,0.4703590015079009,1.202167554385885,2.277988674856084,2.518171994775012,0.0462853272760434,0.1388559818281303,0.1976508570166179,8.59531037064039
Austria,AUT,2000,0.879,8012929.0,1.064529587121014,-1.472620061902458,0.3968586268516793,1.571210727063724,0.4854654271864882,1.3440778022618196,2.36617596387039,2.463518645928349,0.0461753748223652,0.1335341920538669,0.21590107687214,8.614827362129379
Austria,AUT,2001,0.883,8042233.0,1.050703206435327,-0.7398442696201416,0.3804913386617871,1.717184766967085,0.4874268129262109,1.3230156350854296,2.545312974642739,2.6833343425886813,0.0460071226486474,0.1330476249568994,0.2101406412870654,9.836820196579732
Austria,AUT,2002,0.887,8081640.0,1.0406303671037067,-0.7362367044312788,0.3773986468093109,1.6197207497488133,0.5036106532832445,1.2843927717641468,2.771714651976579,2.733356100989403,0.0457827866621131,0.127449379086423,0.1967422453858375,9.9645616483783
Austria,AUT,2003,0.889,8122604.0,0.9849058257672048,-0.7337548401965676,0.3742642137915378,1.701424814012846,0.5232312199388275,1.3727124946630416,2.955948609583823,2.9633354032770773,0.0455518944417332,0.1292688896319456,0.1834387100491419,10.500327234960611
Austria,AUT,2004,0.895,8173496.0,0.9738794758081488,-0.7279626734998096,0.3768277368704897,1.6308810819752038,0.4722581377662631,1.4461376135744115,2.9779178946193894,3.042761628561389,0.0415978670571319,0.12724041218103,0.2165536020327164,10.578092776946365
Austria,AUT,2005,0.898,8229204.0,0.959995644779252,-0.7218195101251591,0.3536186488996992,1.585815590426486,0.4447574759357041,1.3573609306562335,3.0464671917235253,3.114517515910409,0.037670715174882,0.1166576986060863,0.2430368720960131,10.53807877408313
Austria,AUT,2006,0.902,8269901.0,0.9468069811234742,-0.7194765693083871,0.3349495961318037,1.5441539142971603,0.4691712754481583,1.3784929227085063,2.893625933369698,2.9758518270049423,0.0386945381812914,0.1112467972712128,0.2515143772579623,10.225031593485824
Austria,AUT,2007,0.905,8296948.0,0.9376941979147032,-0.7171311667856662,0.3169840283439163,1.305299249796431,0.4917470857958854,1.337841336356453,2.9082983284938027,2.851650992630061,0.0385683988859517,0.1072683594015534,0.2663630048061046,9.844583815639195
Austria,AUT,2008,0.907,8323250.0,0.9671702760340012,-0.7148649866338269,0.3003634397621121,1.3432253026161656,0.5010062175232031,1.3648514702790375,2.774156729642868,2.8342294175952905,0.0360436127714534,0.1069293845553119,0.2655212807497071,9.778632144895324
Austria,AUT,2009,0.907,8345073.0,0.9215018250888878,-0.712995560374367,0.2768100410865189,1.237856157759195,0.4325905836893218,1.285788632406211,2.6686405259726307,2.395425420484638,0.0371476678514376,0.0994598848925587,0.2300758783056781,8.872301057162712
